originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
jeg føler stor sympati for denne protest.,i have a lot of sympathy with that protest.,Replace Token with Random Word,jeg føler periferi sympati for denne protest.,-1,0.5946035575013605,0.8648,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.8571428571428571,0.8571428571428571,0.8571428521428571,NULL,NULL,da
det bør fru lucas også gøre.,mrs lucas should do the same.,Remove Token,det fru lucas også gøre.,-1,0.6434588841607617,0.8535,1.0,0.8333333333333334,0.9090909041322315,0.75,0.6,0.6666666617283951,1.0,0.8333333333333334,0.9090909041322315,NULL,NULL,da
"dette initiativ var nemlig genstand for en meget livlig diskussion i udvalget, og da der er tale om et vigtigt forslag fra kommissionen, som henviser til de aftaler, vi indgik sidste år, mener jeg godt, at det kan godkendes.","in fact, this initiative was the subject of a very lively debate in committee, and, given that it is a major commission proposal, which refers to the agreements we reached last year, i consider it admissible.",Duplicate character,"dette initiativ var nemlig genstand for en meget livlig diskussion i udvalget, og da der er tale om et vigtigt forslag fra kommissionen, som henviser til de aftaler, vi indgik sidste år, mener jeg goddt, at det kan godkendes.",-1,0.9414356817218077,0.9777,0.9743589743589743,0.9743589743589743,0.9743589693589745,0.9473684210526315,0.9473684210526315,0.9473684160526316,0.9743589743589743,0.9743589743589743,0.9743589693589745,NULL,NULL,da
de har vores fulde støtte!,they have our full support.,Add random word,refugie de har vores fulde støtte!,-1,0.846481724890614,0.9813,0.8333333333333334,1.0,0.9090909041322315,0.8,1.0,0.8888888839506174,0.8333333333333334,1.0,0.9090909041322315,NULL,NULL,da
dette er de overordnede retningslinjer for vores indsats i de næste fem år.,these will be our major guidelines for action over the next five years.,Replace Token with Random Word,dette er de overordnede retningslinjer for vores kristne i de næste fem år.,-1,0.7825422900366437,0.9269,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
"det er selvmodsigende at yde støtte til rumænien og bulgarien, mens man samtidig lader disse landes store ressource være spærret.",it is contradictory to offer aid to romania and bulgaria yet leave these countries unable to harness their greatest resource.,Replace Token with Random Word,"det er selvmodsigende at yde støtte til rumænien og men, mens man samtidig lader disse landes store ressource være spærret.",-1,0.8725129388059689,0.9541,0.95,0.95,0.9499999950000001,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.95,0.95,0.9499999950000001,NULL,NULL,da
"der er brug for en anden løsning, ellers vil episoder som dem i seattle gentage sig hele tiden og forhindre, at europa kommer til at spille en positiv rolle i historien.","we need to provide alternative answers, otherwise episodes such as those seen in seattle will be repeated over and over and will come to hamper one of europe' s positive roles in history.",Swap words,"der er brug for en anden løsning, ellers vil episoder som dem i seattle sig gentage hele tiden og forhindre, at europa kommer til at spille en positiv rolle i historien. ",-1,0.9037675743000013,0.9992,0.9655172413793104,1.0,0.9824561353524162,0.8709677419354839,0.9,0.8852458966406881,0.9310344827586207,0.9642857142857143,0.9473684160541707,NULL,NULL,da
"man giver også udtryk for bekymringer internt i vores 15 lande, og det er bekymringer, som risikerer at gentage sig i det næste århundrede.","there are concerns even within the fifteen, concerns which may even surface again in the next decade.",Swap characters,"man giver også udtryk for bekymringer internt i vores 15 lande, og det er bekymringer, som irsikerer at gentage sig i det næste århundrede.",-1,0.8985396083419646,0.9627,0.9545454545454546,0.9545454545454546,0.9545454495454547,0.9130434782608695,0.9130434782608695,0.9130434732608695,0.9545454545454546,0.9545454545454546,0.9545454495454547,NULL,NULL,da
"økonomien har jeg allerede talt om, og vi ved godt, hvad det er for nogle grundingredienser, der skal til for at give europa et langvarigt opsving og endelig få skabt nogle arbejdspladser.",i have already talked about the economy: we well know which basic ingredients will set europe on the path towards a lasting recovery which will in turn create more jobs.,Swap characters,"økonomien har jeg allerede talt om, og vi ved godt, hvad det er for nogle grundingredienser, der skal til for at give europa et langvarigt posving og endelig få skabt nogle arbejdspladser.",-1,0.9257518071011758,0.9721,0.9655172413793104,0.9655172413793104,0.9655172363793105,0.9354838709677419,0.9354838709677419,0.9354838659677419,0.9655172413793104,0.9655172413793104,0.9655172363793105,NULL,NULL,da
"det er de udfordringer, som vi står over for, og det gælder både os i kommissionen og alle de andre eu-institutioner.",these are the challenges that we - the commission but also all the other european institutions - are facing.,Duplicate character,"det er de udfordringer, som vi står over for, og det gælder både os i kommissioneen og alle de andre eu-institutioner.",-1,0.8843865924896842,0.958,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9,0.9,0.899999995,0.9444444444444444,0.9444444444444444,0.9444444394444445,NULL,NULL,da
"vi har navnlig brug for en europæisk økonomi, hvor det igen kan betale sig at arbejde, så folk får lyst til at blive selvstændige.","we agree with what you said about the barcelona process. all the countries in the mediterranean area must acknowledge human dignity, democracy and the rule of law.",Duplicate Token,"vi har navnlig navnlig brug for en europæisk økonomi, hvor det igen kan betale sig at arbejde, så folk får lyst til at blive selvstændige.",-1,0.9333309921372167,0.9961,1.0,1.0,0.999999995,0.9583333333333334,1.0,0.9787233992575827,1.0,1.0,0.999999995,NULL,NULL,da
"på den anden side oplever vi det politiske europas fødsel, et samfund med værdier, som vi er enige i, og en europæisk union i borgernes tjeneste.","on the other hand, we are witnessing the birth of a political europe, which entails a collection of shared values which we all agree upon, and a european union at the service of the citizens.",Replace Character,"på den anden side oplever vi det politiske europas fødsel, et samfund med værdier, som vi er enige i, og en europæisk union i borgernek tjeneste.",-1,0.9193227152249185,0.9665,0.96,0.96,0.9599999950000001,0.92,0.92,0.9199999950000001,0.96,0.96,0.9599999950000001,NULL,NULL,da
"ligestillingen mellem kønnene skal sikres, den berømte kønsmainstreaming, som er et af de spørgsmål, der gøres mindst ud af i prodi-kommissionens program.","this means prioritising sex equality, the adaptation of the social model and, above all, an unequivocal fight against populism whenever our economic and social cohesion is under threat.",Duplicate character,"ligestillingen mellem kønnene skal sikres, den berømte kønsmainstreaming, som er et af de spørgsmål, der gøres minddst ud af i prodi-kommissionens program.",-1,0.8942255541978509,0.9613,0.9523809523809523,0.9523809523809523,0.9523809473809525,0.9047619047619048,0.9047619047619048,0.9047618997619049,0.9523809523809523,0.9523809523809523,0.9523809473809525,NULL,NULL,da
jeg vil helt klart være tilhænger af subsidiaritet.,i would be clearly in favour of subsidiarity.,Swap characters,jeg vil helt klart være tilhænger af subsidiraitet.,-1,0.7506238537503395,0.8819,0.875,0.875,0.874999995,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.875,0.875,0.874999995,NULL,NULL,da
"vi må ikke glemme afrika, der er det kontinent, som ikke blot gud, men også europa har slået hånden af, og heller ikke vores vigtige bidrag til udviklingssamarbejdet.","we must not forget africa, a continent which has been forsaken, not only by god, but also by europe, nor our important contribution to cooperating with development.",Negation,"vi må glemme afrika, der er det kontinent, som blot gud, men også europa har slået hånden af, og heller vores vigtige bidrag til udviklingssamarbejdet.",-1,0.759068561316162,0.9163,1.0,0.9615384615384616,0.9803921518646674,0.875,0.7777777777777778,0.823529406782007,1.0,0.9615384615384616,0.9803921518646674,NULL,NULL,da
"det indebærer en reform af fn og af de internationale finansielle institutioner, som europa har et enormt ansvar for.","it means the reform of the united nations and the international financial institutions, for which europe has an enormous responsibility.",Swap words,"det indebærer en reform af fn og af de internationale finansielle institutioner, som europa har enormt et ansvar for. ",-1,0.8343664980911134,0.9965,0.9473684210526315,1.0,0.9729729679766254,0.7894736842105263,0.8333333333333334,0.8108108058144633,0.8947368421052632,0.9444444444444444,0.9189189139225714,NULL,NULL,da
"udfordringen i forbindelse med en fælles udenrigs-, sikkerheds- og forsvarspolitik er meget politisk.",the challenge of a common foreign security and defence policy is very political.,Remove Character,"udfordringen i forbindelse med en fælles udenrigs-, sikkerheds- og forsvarspolitk er meget politisk.",-1,0.8003203203844999,0.932,0.9230769230769231,0.9230769230769231,0.9230769180769233,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9230769230769231,0.9230769230769231,0.9230769180769233,NULL,NULL,da
"midlerne til at nå dette er vanskelige, men de er reelle.",the means of achieving this are difficult but they are real.,Swap words,"midlerne at til nå dette er vanskelige, men de er reelle. ",-1,0.7860753021519787,0.9854,0.9090909090909091,1.0,0.9523809473922903,0.6363636363636364,0.7,0.6666666616780046,0.8181818181818182,0.9,0.8571428521541952,NULL,NULL,da
"vi ser udvidelsen som et positivt, samlet udbytte for både medlems- og ansøgerstater.",we see enlargement as a positive sum gain for member and candidate states.,Duplicate character,"vi ser udvidelsen som et positivt, samlet udbbytte for både medlems- og ansøgerstater.",-1,0.8003203203844999,0.932,0.9230769230769231,0.9230769230769231,0.9230769180769233,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9230769230769231,0.9230769230769231,0.9230769180769233,NULL,NULL,da
"det er sådan, det skal være.",that is the way it should be.,Duplicate character,"det er sådan, deet skal være.",-1,0.5,0.8406,0.8333333333333334,1.0,0.9090909041322315,0.6,0.6,0.5999999950000001,0.8333333333333334,1.0,0.9090909041322315,NULL,NULL,da
"men uheldigvis - som vi alle ved - er dette et område, hvor den europæiske union er fuldstændig uden indflydelse.","but, unfortunately, as we all know, this is an area where the european union is totally unable to act.",Swap characters,"men uheldigvis - som vi alle ved - er dette et område, hvor dne europæiske union er fuldstændig uden indflydelse.",-1,0.8725129388059689,0.9541,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.9444444444444444,0.9444444444444444,0.9444444394444445,NULL,NULL,da
"den europæiske union kan spille en afgørende rolle i den proces, hvor de forenede nationer og verdenshandelsorganisationen reelt sættes under demokratisk kontrol.",the european union could be critically important in a process in which the united nations and the wto really do become subject to democratic monitoring.,Replace Character,"den europæiske union kan spille en afgørende rolle i den proces, hvor de forenede nationer og vdrdenshandelsorganisationen reelt sættes under demokratisk kontrol.",-1,0.8843865924896842,0.958,0.9523809523809523,0.9523809523809523,0.9523809473809525,0.9047619047619048,0.9047619047619048,0.9047618997619049,0.9523809523809523,0.9523809523809523,0.9523809473809525,NULL,NULL,da
"der skal tages initiativer til, at borgerne reelt får en direkte indflydelse på beslutningstagningen.",we have to table motions proposing that our citizens might really have a direct impact on decision-making.,Duplicate Token,"der skal tages initiativer til til, at borgerne reelt får en direkte indflydelse på beslutningstagningen.",-1,0.8844489226418503,0.9928,0.9333333333333333,1.0,0.9655172363852557,0.8571428571428571,0.9230769230769231,0.8888888838957477,0.9333333333333333,1.0,0.9655172363852557,NULL,NULL,da
"jeg mener, at dette er den eneste mulighed, hvis vi ønsker at borgerne skal acceptere den europæiske union og interessere sig for den.","in my opinion, this is the only way if we want to gain the approval of the people with regard to europe and their interest in europe too.",Duplicate character,"jeg menner, at dette er den eneste mulighed, hvis vi ønsker at borgerne skal acceptere den europæiske union og interessere sig for den.",-1,0.9276077030810346,0.9613,0.95,0.95,0.9499999950000001,0.9090909090909091,0.9090909090909091,0.9090909040909091,0.95,0.95,0.9499999950000001,NULL,NULL,da
"det var kommissionsformand prodis indledende udtalelse, da han forelagde europa-kommissionens strategiske mål for de næste fem år.","this was the opening statement of commission president, prodi, when he presented the strategic objectives of the european commission for the next five years.",Swap words,"det var kommissionsformand prodis indledende udtalelse, han da forelagde europa-kommissionens strategiske mål for de næste fem år. ",-1,0.813572896213838,0.9953,0.9444444444444444,1.0,0.9714285664326531,0.7647058823529411,0.8125,0.7878787828833793,0.8888888888888888,0.9411764705882353,0.9142857092897959,NULL,NULL,da
"kommissionen har i sit forslag til en kommende regeringskonference angivet, at den vil foretrække at se de mindre medlemsstater miste deres automatiske ret til at udpege et medlem af europa-kommissionen.","the commission, in its proposals to the forthcoming intergovernmental conference, has indicated that its preference lies in seeing smaller member states lose their automatic right to nominate a member of the european commission.",Replace Token with Random Word,"kommissionen har i sit forslag til en kommende regeringskonference angivet, at den canasta foretrække at se de mindre medlemsstater miste deres automatiske ret til at udpege et medlem af europa-kommissionen.",-1,0.9157103753711766,0.9686,0.9629629629629629,0.9629629629629629,0.9629629579629629,0.9310344827586207,0.9310344827586207,0.9310344777586208,0.9629629629629629,0.9629629629629629,0.9629629579629629,NULL,NULL,da
"jeg vil gerne minde dem, der søger at eliminere de mindre staters ret til at udpege en kommissær, om, at usa give mindre stater samme anerkendelse som større stater i det amerikanske senat.",i would like to remind those who seek to eliminate the right of small member states to nominate a european commissioner that the united states of america gives smaller states the same recognition as larger states in the united states senate.,Remove Token,"jeg vil gerne minde dem, der søger at eliminere de mindre staters ret til at udpege en kommissær, om, at usa give mindre stater samme anerkendelse som større stater i det senat.",-1,0.9355359393782814,0.9755,1.0,0.9655172413793104,0.9824561353524162,0.967741935483871,0.9375,0.9523809473822121,1.0,0.9655172413793104,0.9824561353524162,NULL,NULL,da
"alle fremtidige reformer af eu-traktaterne vil kræve, at der bliver afholdt en folkeafstemning i mit land.",any future reforms of the european union treaties will require a referendum to be held in my country.,Replace Character,"alle fremtidige reformer af eu-traktaterne vil kræve, at der bliver afholdt en folkeafstemning i mit lbnd.",-1,0.8915993127600096,0.9437,0.9375,0.9375,0.937499995,0.9333333333333333,0.9333333333333333,0.9333333283333335,0.9375,0.9375,0.937499995,NULL,NULL,da
"en reform af det europæiske råd vil uden tvivl også indgå i denne hvidbog om styringen af den europæiske union, der bliver offentliggjort til sommer.","undoubtedly, reform of the european council is also going to be included in this white paper on the governance of the european union which will be published this summer.",Replace Character,"en reform af det europæiske råd vil uden tvivl også indgå i denne hvidbog om stvringen af den europæiske union, der bliver offentliggjort til sommer.",-1,0.8985396083419646,0.9627,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.9565217391304348,0.9565217391304348,0.9565217341304348,NULL,NULL,da
"ændringer bør ikke indføres for hurtigt, og de må ikke være for gennemgribende, for så vil den offentlige mening gøre ratificeringen af en eventuel fremtidig eu-traktat meget, meget vanskelig.","changes should not be brought about too quickly and cannot be too sweeping, otherwise public opinion will make ratification of any future european union treaty very difficult indeed.",Negation,"ændringer bør indføres for hurtigt, og de må være for gennemgribende, for så vil den offentlige mening gøre ratificeringen af en eventuel fremtidig eu-traktat meget, meget vanskelig.",-1,0.8443260247393207,0.9447,1.0,0.9615384615384616,0.9803921518646674,0.9230769230769231,0.8571428571428571,0.8888888838957477,1.0,0.9615384615384616,0.9803921518646674,NULL,NULL,da
"derfor bør lovkataloget fra kommissionen i det mindste ledsages af et lige så stort katalog over opgaver, som sendes tilbage til medlemslandene og borgernes demokrati.","the legislative programme from the commission ought at least, therefore, to be accompanied by as long a list of tasks which are to be referred back to the member states and to the processes of popular democracy.",Replace Token with Random Word,"derfor bør lovkataloget fra kommissionen nisse det mindste ledsages af et lige så stort katalog over opgaver, som sendes tilbage til medlemslandene og borgernes demokrati.",-1,0.8985396083419646,0.9627,0.96,0.96,0.9599999950000001,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.96,0.96,0.9599999950000001,NULL,NULL,da
"vi kan acceptere, at europæerne, og navnlig den yngre generation, har brug for at få et bredt perspektiv om, hvor europa vil være i de kommende år.","we accept that europeans, particularly the younger generation, need to be given a broad perspective of where europe will be in the years ahead.",Replace Token with Random Word,"vi kan acceptere, at europæerne, og navnlig den yngre generation, har brug for at få et bredt perspektiv om, dykke europa vil være i de kommende år.",-1,0.9157103753711766,0.9686,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.9230769230769231,0.9230769230769231,0.9230769180769233,0.9615384615384616,0.9615384615384616,0.9615384565384616,NULL,NULL,da
"vi vil se nærmere på dette, når vi kommer til de årlige lovprogrammer.",we will be looking at this closely when we come to the annual programmes of proposed legislation.,Add random word,"vi vil se nærmere på dette, når vi våde kommer til de årlige lovprogrammer.",-1,0.8196501312471536,0.9922,0.9230769230769231,1.0,0.959999995008,0.8461538461538461,0.9166666666666666,0.879999995008,0.9230769230769231,1.0,0.959999995008,NULL,NULL,da
"det er afgørelser, hvis filosofi og principper jeg er helt enig i.",i fully endorse the philosophy and the principles behind these decisions.,Duplicate Token,"det er afgørelser, hvis filosofi og principper jeg er helt enig enig i.",-1,0.8664515469216714,0.9915,1.0,1.0,0.999999995,0.9166666666666666,1.0,0.9565217341398866,1.0,1.0,0.999999995,NULL,NULL,da
"men disse værdier får først deres fulde betydning, når de fastlægges i detaljer og indgår i traktaten og i sidste instans udgør retskrav, som de enkelte borgere har.","however, the full potential of these values will only be realised if they are set out in comprehensive detail in and form part of the treaty and, in the final analysis, represent legal claims on the part of individual citizens.",Replace Character,"men disse værdier får først deres fulde betydning, når de fastlægges i detaljeo og indgår i traktaten og i sidste instans udgør retskrav, som de enkelte borgere har.",-1,0.9127592114472297,0.9676,0.9583333333333334,0.9583333333333334,0.9583333283333335,0.9259259259259259,0.9259259259259259,0.9259259209259261,0.9583333333333334,0.9583333333333334,0.9583333283333335,NULL,NULL,da
"de sagde, at vi skal tilbyde vores borgere indadtil og udadtil en model på den økonomiske, sociale, kulturelle og økologiske udvikling, som klart adskiller sig fra andre modeller, også fra den amerikanske model.","you said that we must offer our citizens a model of economic, social, cultural and ecological development, both internally and towards the outside world, which differs from other models, including the us model.",Replace Token with Random Word,"de sagde, at vi skal tilbyde vores borgere indadtil og men en model på den økonomiske, sociale, kulturelle og økologiske udvikling, som klart adskiller sig fra andre modeller, også fra den amerikanske model.",-1,0.931838481115484,0.9743,0.9655172413793104,0.9655172413793104,0.9655172363793105,0.9375,0.9375,0.937499995,0.9655172413793104,0.9655172413793104,0.9655172363793105,NULL,NULL,da
"fru formand, hr. formand for kommissionen, jeg er fuldstændig enig i logikken i de forslag, min kollega fru hautala har fremsat, om kommissionens strategiske mål i de næste fem år.","madam president, mr prodi, i fully support the thinking of the proposals made by my colleague, mrs hautala, on the commission' s strategic objectives for the coming five years.",Remove Character,"fru formand, hr. formand for kommissionen, jeg er fuldstændig enig i logikken i de forslag, min kollega fru hautala har fremsat, om komissionens strategiske mål i de næste fem år.",-1,0.9257518071011758,0.9721,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9615384615384616,0.9615384615384616,0.9615384565384616,NULL,NULL,da
men jeg ville netop undgå at tale om skattespørgsmål.,"rather, i want to start by welcoming certain proposals which you have made in this programme for 2000.",Replace Character,men jeg ville netop undgå at tale om skattespøkgsmål.,-1,0.7825422900366437,0.8951,0.8888888888888888,0.8888888888888888,0.888888883888889,0.875,0.875,0.874999995,0.8888888888888888,0.8888888888888888,0.888888883888889,NULL,NULL,da
"derimod, når det drejer sig om andre emner, mener jeg godt, man kunne være mere ambitiøs, gå hurtigere frem.","however, on other issues the proposals could be more ambitious and faster acting.",Replace Character,"derimod, når det drejer sig om andwe emner, mener jeg godt, man kunne være mere ambitiøs, gå hurtigere frem.",-1,0.8843865924896842,0.958,0.9473684210526315,0.9473684210526315,0.9473684160526316,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9473684210526315,0.9473684210526315,0.9473684160526316,NULL,NULL,da
"den nye europæiske ledelse vil have stærke institutioner, siger de, mens kommissionen samtidig vil koncentrere sig om sine hovedopgaver.","you stated that the new european government requires strong institutions, while the commission wants to focus at the same time on its core tasks.",Replace Character,"den nye europæiske ledelse vil have stærke institutboner, siger de, mens kommissionen samtidig vil koncentrere sig om sine hovedopgaver.",-1,0.8725129388059689,0.9541,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9444444444444444,0.9444444444444444,0.9444444394444445,NULL,NULL,da
"det er på høje tid, at institutionerne begrænser sig til virkelig grænseoverskridende problemer og holder op med at pynte den europæiske vogn med beføjelser, som de tager fra de nationale myndigheder.",it is high time that institutions restricted their scope to actual cross-border issues and stopped decking out the european cart with powers which they are taking away from national authorities.,Swap characters,"det er på høej tid, at institutionerne begrænser sig til virkelig grænseoverskridende problemer og holder op med at pynte den europæiske vogn med beføjelser, som de tager fra de nationale myndigheder.",-1,0.9210500207490827,0.9705,0.9642857142857143,0.9642857142857143,0.9642857092857144,0.9333333333333333,0.9333333333333333,0.9333333283333335,0.9642857142857143,0.9642857142857143,0.9642857092857144,NULL,NULL,da
men af øget fleksibilitet kan der hurtigt opstå eller true med at opstå noget tværstatsligt.,"however, increasing flexibility can or quickly threatens to turn into intergovernmentalisation.",Duplicate character,men af øget fleksibilitet kan der hurtigt opstå eller true med at opståå noget tværstatsligt.,-1,0.8153551038173115,0.9286,0.9333333333333333,1.0,0.9655172363852557,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.9333333333333333,1.0,0.9655172363852557,NULL,NULL,da
"det gælder for øvrigt også for inddragelsen af det civile samfund, som jeg bifalder.","that also applies to the inclusion of the civil society, which is a welcome step.",Replace Character,"det gælder for øvrigt også for inddragelsen af det civile samfund, sof jeg bifalder.",-1,0.8153551038173115,0.9364,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.8461538461538461,0.8461538461538461,0.8461538411538462,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
det drejer sig i den forbindelse om intet mindre end om at opfinde den europæiske union på ny uden at ødelægge den eksisterende!,"in doing so, we need, no less, to reinvent the european union, but without destroying the present union.",Duplicate Token,det drejer sig i den forbindelse om intet mindre end om at opfinde den europæiske union på ny uden uden at ødelægge den eksisterende!,-1,0.9246707643923312,0.9956,1.0,1.0,0.999999995,0.9565217391304348,1.0,0.977777772780247,1.0,1.0,0.999999995,NULL,NULL,da
"fru formand, hr. formand for kommissionen, fru og hr. kommissær, deres inspirerende tale, hr. prodi, har forført mig.","madam president, mr president of the commission, commissioners, your inspiring speech, mr prodi, has quite won me over.",Remove Token,"fru formand, hr . formand for kommissionen, fru og hr . kommissær, deres inspirerende tale, hr . prodi, har mig.",-1,0.9095666970593144,0.9663,1.0,0.9333333333333333,0.9655172363852557,0.9375,0.8823529411764706,0.9090909040955004,1.0,0.9333333333333333,0.9655172363852557,NULL,NULL,da
det drejer sig slet ikke om cirklens kvadratur.,this is not impossible.,Negation,det drejer sig slet om cirklens kvadratur.,-1,0.5969491792019646,0.8919,1.0,0.875,0.9333333283555556,0.8333333333333334,0.7142857142857143,0.7692307642603551,1.0,0.875,0.9333333283555556,NULL,NULL,da
"man skal nemlig bort fra de forældede føderalistiske skemaer, de menneskers skemaer, hos hvem alle idéer om europæiske anliggender er hentet lige ud af jean monnets erindringer.",we must move away from the outmoded federalist schemes promoted by those whose every idea on european matters comes from the memoires of jean monnet.,Duplicate Token,"man skal nemlig bort fra de forældede føderalistiske skemaer, de menneskers menneskers skemaer, hos hvem alle idéer om europæiske anliggender er hentet lige ud af jean monnets erindringer.",-1,0.9401973258230507,0.9965,1.0,1.0,0.999999995,0.9629629629629629,1.0,0.9811320704734782,1.0,1.0,0.999999995,NULL,NULL,da
"man skal tværtimod åbne de europæiske institutioner mod den moderne verden og opfinde en dynamik med varibel geometri, som respekterer nationerne.","instead, we must open the european institutions to the modern world by creating a flexible dynamic which respects nations.",Add random word,"man skralde skal tværtimod åbne de europæiske institutioner mod den moderne verden og opfinde en dynamik med varibel geometri, som respekterer nationerne.",-1,0.9229971526063879,0.9953,0.9545454545454546,1.0,0.9767441810492159,0.9047619047619048,0.95,0.9268292632956573,0.9545454545454546,1.0,0.9767441810492159,NULL,NULL,da
"fru formand, hr. formand for kommissionen, de hævder at give et nyt europa form, men ak, de mangler en helt afgørende forudsætning, nemlig tillid.","madam president, mr prodi, you claim to be shaping a new europe yet you are lacking one basic element: confidence.",Remove Token,"fru formand, hr . for kommissionen, de hævder at give et nyt europa form, men ak, de mangler en helt afgørende forudsætning, nemlig tillid.",-1,0.9127592114472297,0.9697,1.0,0.9565217391304348,0.977777772780247,0.9545454545454546,0.9130434782608695,0.9333333283358024,1.0,0.9565217391304348,0.977777772780247,NULL,NULL,da
"regeringerne, som støtter dem, af slaphed eller af ideologiske årsager, er også ansvarlige.","the governments which, through spinelessness or ideology, support you are also responsible.",Remove Character,"regeringere, som støtter dem, af slaphed eller af ideologiske årsager, er også ansvarlige.",-1,0.9351334836242398,0.9411,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
"her mere end 10 år efter sovjetunionens sammenbrud bærer deres projekter præg af gulag, oven i købet garneret med en slags beroligende moralisme.",it is over ten years since the collapse of the soviet union and yet your projects contain a strong hint of the gulags and mollifying moralism.,Add random word,"her mere end 10 år efter sovjetunionens sammenbrud bærer deres projekter præg af gulag, oven i elev købet garneret med en slags beroligende moralisme.",-1,0.8958039312312598,0.9958,0.9583333333333334,1.0,0.9787233992575827,0.9130434782608695,0.9545454545454546,0.9333333283358024,0.9583333333333334,1.0,0.9787233992575827,NULL,NULL,da
"de europæiske demokratiers frelse ligger i staten-nationen, i nationalstaten, og europas frelse ligger i et samarbejde mellem europas nationer.",the salvation of european democracies is with nation states. europe' s salvation lies in the cooperation of the nations of europe.,Replace Character,"de europæiske demokratiers frelse ligger i staten-nationen, i nationalstaten, og europas frelse ligger i et gamarbejde mellem europas nationer.",-1,0.8725129388059689,0.9541,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.875,0.875,0.874999995,0.9285714285714286,0.9285714285714286,0.9285714235714286,NULL,NULL,da
"vores ambitioner og vores arbejde vil blive fulgt af borgerne i vores lande, men også af mange uden for europa og uden for unionen.","our ambitions and our work will be followed not only by people in our own countries, but also by many people outside europe and the european union.",Duplicate character,"vores ambitioner og vores arbejde vil blive fulgt af borgerne i vores lande, men også af mange uden forr europa og uden for unionen.",-1,0.8942255541978509,0.9613,0.9473684210526315,1.0,0.9729729679766254,0.9130434782608695,0.9545454545454546,0.9333333283358024,0.9473684210526315,1.0,0.9729729679766254,NULL,NULL,da
"mit svar er: en ny start, en tydelig reformistisk dagsorden, som bekræfter, at unionen i år 2000 ikke vil standse ved et økonomisk fællesskab, men derimod være et værdigt fællesskab, som vi tager alvorligt.","my reply would be: a new start, a clear agenda for reform which confirms that the union in the 2000s will not stop at being an economic community but will become a community that can be trusted and that we take seriously.",Negation,"mit svar er: en ny start, en tydelig reformistisk dagsorden, som bekræfter, at unionen i år 2000 vil standse ved et økonomisk fællesskab, men derimod være et værdigt fællesskab, som vi tager alvorligt.",-1,0.9353695731020621,0.9779,1.0,0.9666666666666667,0.9830508424590635,0.96875,0.9393939393939394,0.9538461488473374,1.0,0.9666666666666667,0.9830508424590635,NULL,NULL,da
"jeg ved, at kommissær nielson og andre gør et godt stykke arbejde, men det kræver, at hele kommissionen, også i sine strategiske målsætninger, fokuserer mere på denne verdensdel.","i know that commissioner nielson and some of the other commissioners are doing a fine job, but the rest of the commission also needs to focus more clearly on that continent, partly by including it among its strategic goals.",Add random word,"jeg ved, at kommissær nielson og andre gør et godt stykke arbejde, men det kræver, sprød at hele kommissionen, også i sine strategiske målsætninger, fokuserer mere på denne verdensdel.",-1,0.924331058366951,0.997,0.9642857142857143,1.0,0.9818181768198347,0.9285714285714286,0.9629629629629629,0.9454545404561984,0.9642857142857143,1.0,0.9818181768198347,NULL,NULL,da
