originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"passing legislation and making it possible to take proceedings at eu level would, however, be very major steps that might, rather, be in danger of defeating the objects, namely those of improving the position of children and combating poverty.","lovgivning og mulighed for klager på eu-niveau er dog at gå lige langt nok. der er risiko for, at det snarere vil modvirke hensigten, nemlig at forbedre børns situation og bekæmpe fattigdom.",Letter Replacement,"passing legislation and making it possible to take proceedings at eu level would, however, be very major steps that might, rather, be in danger of defeating the oajects, namely those of improving the position of children and combating poverty.","(0.98, 0.99)",0.9414356817218076,0.9777,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.98,0.99,en
"as already said, the committee for european fisheries already mentioned various opinions on this subject and different aspects of the proposal were considered, including the problems of sustainable development, aquaculture and questions related to the fleet and implementation.","fiskeriudvalget har som sagt allerede taget de forskellige holdninger til dette emne op, og forskellige aspekter af forslaget er blevet drøftet, herunder problemerne i forbindelse med bæredygtig udvikling, akvakultur og spørgsmål vedrørende flåden og gennemførelsen.",Random Word Addition,"as already said, the committee for european fisheries already mentioned various opinions on this subject and different aspects of palinode the proposal were considered, including the problems of sustainable development, aquaculture and questions related to the fleet and implementation.","(0.95, 0.98)",0.9385522307631308,0.9976,1.0,0.96875,0.984126979128244,0.972972972972973,0.9473684210526316,0.9599999950008888,1.0,0.96875,0.984126979128244,0.95,0.98,en
"i strongly appreciated the significant amount of work undertaken in order to achieve a timely delivery of parliament’s opinion, as well as the active involvement of member states and the fishing sector in this debate.","jeg satte stor pris på, at der blev arbejdet så hårdt på at levere parlamentets udtalelse rettidigt. jeg satte også stor pris på medlemsstaternes og fiskerisektorens aktive engagement i denne forhandling.",Word Duplication,"i strongly appreciated the significant amount of work undertaken in order to achieve a timely delivery of parliament ’ s opinion, as well as the the active involvement of member states and the fishing sector in this debate.","(0.99, 0.99)",0.9536300453097114,0.9969,0.9655172413793104,0.9032258064516128,0.933333328338889,0.9411764705882352,0.8648648648648649,0.9014084457131524,0.9655172413793104,0.9032258064516128,0.933333328338889,0.99,0.99,en
"i am convinced that specific attention to small-scale fisheries is justified because of their important role in the economic and social fabric of fishing communities, their territorial dimension and the competition they often face from other segments of the fleet.","jeg er overbevist om, at det er berettiget at rette særlig opmærksomhed mod fiskeri af mindre omfang på grund af dets vigtige rolle i fiskerisamfundets økonomiske og sociale aspekter, dets territoriale dimension og konkurrencen fra andre segmenter af flåden.",Letter Removal,"i am convinced that specific attention to small-scale fisheries is justified because of their important role in the economic and social fabric of fishing communities, their territorial dimension and the competition they often face from other segments o the fleet.","(1.00, 1.00)",0.9370011451812968,0.9747,1.0,0.9714285714285714,0.9855072413778618,0.9487179487179488,0.9487179487179488,0.9487179437179488,1.0,0.9714285714285714,0.9855072413778618,1.0,1.0,en
we note the lacklustre presence of measures to publicise the activities financed under the proposal for a regulation for the european social fund; these are needed to ensure that interested parties will have simple and fast access to them.,"vi gør opmærksom på, at der er for få foranstaltninger til offentliggørelse af støttede aktiviteter i forslaget til forordning for den europæiske socialfond, hvilket er nødvendigt for, at interesserede kan få nem og hurtig adgang til disse.",Word Replacement,we note the lacklustre presence of measures to publicise the activities financed under the proposal for burys regulation for the european social fund; these are needed to ensure that interested parties will have simple and fast access to them.,"(0.98, 0.95)",0.935369573102062,0.9755,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9696969696969696,0.9696969696969696,0.96969696469697,0.98,0.95,en
"i wholeheartedly hope these efforts will allow this regulation to eliminate the significant inequalities that exist between the 25 eu member states in the fields of unemployment, social security, vocational training and education as much as possible.","jeg håber inderligt, at disse bestræbelser kan medføre, at forordningen så vidt muligt kan medvirke til at afskaffe de store uligheder mellem de 25 eu-medlemsstater på områderne beskæftigelse, social sikring, erhvervsuddannelse og uddannelse.",Word Duplication,"i wholeheartedly hope these efforts will allow this regulation to eliminate the significant inequalities that exist between the the 25 eu member states in the fields of unemployment, social security, vocational training and education as much as possible.","(1.00, 1.00)",0.9548289513528868,0.997,1.0,1.0,0.999999995,1.0,0.972972972972973,0.986301364863952,1.0,1.0,0.999999995,1.0,1.0,en
"the changes are needed, for these breaches of the law are infringements of human rights, and – quite apart from any desire for membership of the european union – the need for them to be outlawed ought to be self-evident.","ændringer er påkrævet, fordi menneskerettighederne krænkes af disse lovovertrædelser, hvis ophør - helt uafhængigt af det ønskede eu-medlemskab - naturligvis burde være evident.",Word Replacement,"eloigners changes are needed, for these breaches of the law are infringements of human rights, and – quite apart from any desire for membership of the european union – the need for them to be outlawed ought to be self-evident.","(0.95, 0.99)",0.975885888045182,0.9767,1.0,0.9666666666666668,0.9830508424590636,0.972972972972973,0.972972972972973,0.9729729679729732,1.0,0.9666666666666668,0.9830508424590636,0.95,0.99,en
"next, i should like to raise two issues of current interest: firstly, the obligation to comply fully with the legislative sovereignty of member states; and, secondly, the economic recognition of the work of women in all its forms.","dernæst vil jeg påpege to aktuelle emner, nemlig for det første forpligtelsen til fuldt ud at respektere medlemsstaternes lovgivningsmæssige suverænitet og for det andet økonomisk anerkendelse af kvinders arbejde i alle dets former.",Letter Removal,"next, i should like to raise two issues of current interest: firstly, the obligation to comply fully with the legislative sovereignty of member states; and, secondly, the economic recognition of the work of women in all its orms.","(0.99, 0.95)",0.9594905896280144,0.9777,0.967741935483871,0.967741935483871,0.9677419304838712,0.972972972972973,0.972972972972973,0.9729729679729732,0.967741935483871,0.967741935483871,0.9677419304838712,0.99,0.95,en
"at the international conference on iraq in brussels a fortnight ago, hosted jointly by the united states and the european union, representatives from 87 countries and international organisations gave a similar and strong message of support to the new iraq.","på den internationale konference om irak i bruxelles for to uger siden, som afholdtes af usa og eu i fællesskab, sendte repræsentanter for 87 lande og internationale organisationer et lignende, stærkt budskab om støtte til det nye irak.",Letter Order Swapping,"at the international conference on iraq in brussels a fortnight ago, hosted jointly by the united states and the european union, representatives from 87 countries and internationla organisations gave a similar and strong message of support to the new iraq.","(0.99, 0.99)",0.9385522307631308,0.9763,1.0,0.9696969696969696,0.984615379616568,0.9487179487179488,0.9487179487179488,0.9487179437179488,1.0,0.9696969696969696,0.984615379616568,0.99,0.99,en
"we look to our governments to provide us with peace and security, to educate our children, to look after us when we are sick, to give us the opportunity to build a living for ourselves and our families.","vi forventer, at vores regeringer giver os fred og sikkerhed, uddanner vores børn, tager sig af os, når vi er syge, og giver os mulighed for at skabe et levebrød for os selv og vores familier.",Letter Order Swapping,"we look to our governments to provide us with peace and security, to educate our children, to look after us when we are sick, to give us the opportunity to build a livnig for ourselves and our families.","(0.99, 0.95)",0.9370011451812968,0.9761,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.945945945945946,0.945945945945946,0.945945940945946,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.99,0.95,en
"it may well be the case that other sentiments prevail today, and people fight shy of enlargement, but we, in europe, must be clear in our own minds about the need to prepare ourselves for an enlargement along these lines.","selv om der blæser andre vinde i dag, og man helst vil skubbe udvidelsen langt væk fra sig, så må det være klart, at vi i europa må forberede os på en sådan udvidelse.",Letter Duplication,"it may well be the case that other sentiments prevail today, and people fight shy of enlargement, but we, in europe, must be clear in our own mindds about the need to prepare ourselves for an enlargement along these lines.","(0.99, 0.99)",0.9414356817218076,0.9777,0.972972972972973,0.972972972972973,0.9729729679729732,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.972972972972973,0.972972972972973,0.9729729679729732,0.99,0.99,en
"beslutningen enten fortier eller støtter implicit de ønsker og bestræbelser, der sigter på at omskabe fn til et redskab behersket af de store kapitalistiske magter under ledelse af usa, der skal hvidvaske imperialismens aggressioner og interventioner, om muligt multilateralt koordineret.","this resolution either omits or lends tacit support to the ambitions and attempts at transforming the un into an instrument dominated by the major capitalist powers led by the usa. it also glosses over imperialism’s aggression and interference, which, where possible, is conducted multilaterally.",Word Replacement,"beslutningen enten fortier eller støtter implicit de ønsker og bestræbelser, der sigter på at omskabe fn til et tejne behersket af de store kapitalistiske magter under ledelse af usa, der skal hvidvaske imperialismens aggressioner og interventioner, om muligt multilateralt koordineret.","(0.98, 0.95)",0.940028651976138,0.9772,0.9722222222222222,0.9722222222222222,0.9722222172222222,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9722222222222222,0.9722222222222222,0.9722222172222222,0.98,0.95,da
"kommissionen har navnlig på grundlag af associeringsaftalens artikel 2 systematisk gjort opmærksom på betydningen af at respektere menneskerettighederne på højeste plan i en bilateral sammenhæng med de tunesiske myndigheder, også på associeringsrådets seneste møde den 31. januar 2005.","the european commission, notably on the basis of the provisions of article 2 of the association agreement, has systematically raised the importance of respecting human rights at the highest level in a bilateral context with the tunisian authorities, including at the last meeting of the association council held on 31 january 2005.",Letter Order Swapping,"kommissionen har navnlig på grundlag af associeringsaftalens atrikel 2 systematisk gjort opmærksom på betydningen af at respektere menneskerettighederne på højeste plan i en bilateral sammenhæng med de tunesiske myndigheder, også på associeringsrådets seneste møde den 31. januar 2005.","(1.00, 1.00)",0.933651069586263,0.9749,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.945945945945946,0.945945945945946,0.945945940945946,0.9705882352941176,0.9705882352941176,0.9705882302941176,1.0,1.0,da
"- hr. formand, når jeg fuldt ud støtter hr. schulz' anmodning om, at hr. mccreevy og formanden for kommissionen samtidig opfordres til at sige deres mening, er det fordi man kan stole på, at hr. mccreevy ikke lægger fingrene imellem.","mr president, if i thoroughly support mr schulz’s request that mr mccreevy and the president of the commission be simultaneously invited to express their opinions, it is because mr mccreevy can be relied on not to pull his punches.",Negation Removal,"- hr . formand, når jeg fuldt ud støtter hr . schulz' anmodning om, at hr . mccreevy og formanden for kommissionen samtidig opfordres til at sige deres mening, er det fordi man kan stole på, at hr . mccreevy lægger fingrene imellem.","(0.95, 0.99)",0.9479977845062384,0.9819,0.9705882352941176,1.0,0.9850746218667856,0.945945945945946,0.9722222222222222,0.9589041045899794,0.9705882352941176,1.0,0.9850746218667856,0.95,0.99,da
"derimod vil en eventuel militær intervention, sådan som vi har oplevet det i de seneste år på amerikansk initiativ i nabolandene irak og afghanistan, give irans befolkning følelsen af, at landet er truet udefra og derfor bør forsvares.","i do not doubt that we agree on the objective, and we must seek ways to keep the doors open, for the people of iran – the people we are in contact with, the journalists who we know, the human rights organisations, not to mention the nobel prize-winners – have expectations of us; they also expect us to give diplomacy a chance. on that point, i endorse what commissioner ferrero-waldner said.",Random Word Addition,"derimod vil en eventuel militær swing intervention, sådan som vi har oplevet det i de seneste år på amerikansk initiativ i nabolandene irak og afghanistan, give irans befolkning følelsen af, at landet er truet udefra og derfor bør forsvares.","(0.98, 0.99)",0.9385522307631308,0.9976,1.0,0.972972972972973,0.986301364863952,0.972972972972973,0.9473684210526316,0.9599999950008888,1.0,0.972972972972973,0.986301364863952,0.98,0.99,da
"jeg mener, at man skal sige tydeligt endnu en gang, at det, som trojkaen og eu-organerne har tilbudt under samtalerne, er en afbalanceret strategi over for iran. den har ingen indbygget succesgaranti, det er rigtigt, men den er uden alternativer.","we must state clearly that there is a real danger as the terrorist and terrorist-supporting fundamentalist state is going to obtain nuclear weaponry by ‘confusing and deceiving stupid europeans’, as it was openly described in july 2005 by the head of iran’s nuclear programme.",Random Word Addition,"jeg mener, at man skal sige tydeligt endnu en gang, at det, som trojkaen og eu-organerne har tilbudt under samtalerne, er en afbalanceret strategi over for iran . den har ingen læge indbygget succesgaranti, det er rigtigt, men den er uden alternativer.","(0.95, 0.95)",0.9464594399631752,0.9979,1.0,0.9714285714285714,0.9855072413778618,0.9743589743589745,0.95,0.9620253114564974,1.0,0.9714285714285714,0.9855072413778618,0.95,0.95,da
"for det andet fremhæves det i betænkningen, at der bør lægges større vægt på uddannelse inden for eu's politikområder ved at fremme afbureaukratisering og mobilitet gennem gensidig anerkendelse af kvalifikationer samt almindelig og ikke-diskriminerende adgang til de europæiske uddannelsesinstitutioner.","secondly, this report highlights the need to place greater emphasis on education in european policy, by promoting reduced bureaucracy and mobility, by means of the mutual recognition of qualifications and through universal and non-discriminatory access to europe’s universities.",Letter Removal,"for det andet fremhæves det i betænkningen, at der bør lægges større vægt på uddannelse inden for eu's politikområder ved at fremme afbureaukratisering og mobilitet gennem gensidig anerkendlse af kvalifikationer samt almindelig og ikke-diskriminerende adgang til de europæiske uddannelsesinstitutioner.","(0.99, 0.99)",0.9370011451812968,0.9761,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.99,0.99,da
"i betænkningen understreges behovet for, at eu ""sikrer tilstrækkelige finansieringsmetoder til det nye integrerede handlingsprogram på området for uddannelse og livslang læring"", og at den europæiske socialfond fortsat er tilgængelig i alle eu's medlemsstater efter 2006.",it also stresses the need for the eu to ‘guarantee sufficient methods of funding for the new integrated action programme in the field of lifelong education and training’ and emphasises the need to ensure that the european social fund can continue to be available after 2006 in all member states.,Word Replacement,"i betænkningen understreges behovet for, at eu ""sikrer tilstrækkelige finansieringsmetoder til det nye integrerede handlingsprogram på området for uddannelse og livslang vrage"", og at den europæiske socialfond fortsat er tilgængelig i alle eu's medlemsstater efter 2006.","(0.95, 0.95)",0.9370011451812968,0.9761,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9428571428571428,0.9428571428571428,0.942857137857143,0.9696969696969696,0.9696969696969696,0.96969696469697,0.95,0.95,da
"jeg henvender mig til de 20 millioner pensionister - som er tidligere arbejdstagere og dermed pensionister - der bor i italien, og til de 150 millioner pensionister, som har arbejdet i europa, og som bor i alle eu's 25 medlemsstater.","i address the 20 million pensioners – former workers, hence pensioners – living in italy, as well as the 150 million pensioners who have worked in europe and who live in all 25 member states of the european union.",Word Removal,"jeg henvender mig til de 20 millioner pensionister - som er tidligere arbejdstagere og dermed pensionister - der bor i italien, og til de 150 millioner pensionister, har arbejdet i europa, og som bor i alle eu's 25 medlemsstater.","(0.98, 0.95)",0.9419492177147062,0.9796,1.0,1.0,0.999999995,0.9444444444444444,0.9714285714285714,0.9577464738742314,1.0,1.0,0.999999995,0.98,0.95,da
"hr. formand, hr. kommissær, mine damer og herrer, jeg er ordfører for udtalelsen fra udvalget om beskæftigelse og sociale anliggender, og det støtter kommissionens initiativ vedrørende erasmus- og leonardo da vinci-programmerne og særlig integration af højere erhvervsuddannelse i erasmus-programmet.",". mr president, commissioner, ladies and gentlemen, the committee on employment and social affairs, for whose opinion i am the draftsman, is in favour of the commission’s initiative for the erasmus and leonardo da vinci programmes and, in particular, of integrating higher vocational training into the erasmus programme.",Letter Order Swapping,"hr. formand, hr. kommissær, mine damer og herrer, jeg er ordøfrer for udtalelsen fra udvalget om beskæftigelse og sociale anliggender, og det støtter kommissionens initiativ vedrørende erasmus- og leonardo da vinci-programmerne og særlig integration af højere erhvervsuddannelse i erasmus-programmet.","(1.00, 1.00)",0.9427781070492712,0.9782,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9705882352941176,0.9705882352941176,0.9705882302941176,1.0,1.0,da
"hr. formand, hr. kommissær, vi skulle måske hellere omdøbe programmet ""livslang læring"" til ""læring gennem hele livet"", for ""livslang"" lyder lidt som en straf, og læring skulle jo gerne være en glæde.",". mr president, commissioner, we ought perhaps to rename the ‘lifelong learning’ programme ‘learning throughout life’, for ‘lifelong’ has the ring of punishment about it, and learning should, after all, be a joy.",Word Duplication,"hr . formand formand, hr . kommissær, vi skulle måske hellere omdøbe programmet ""livslang læring"" til ""læring gennem hele livet"", for ""livslang"" lyder lidt som en straf, og læring skulle jo gerne være en glæde.","(1.00, 1.00)",0.9599989291915576,0.9977,1.0,0.9666666666666668,0.9830508424590636,0.967741935483871,0.9375,0.952380947382212,1.0,0.9666666666666668,0.9830508424590636,1.0,1.0,da
"media 2007 er et program, som der er større behov for end nogensinde før, for europæiske film er stadigvæk i mindretal i europa, hvor gennemsnitligt 70 % af de film, der bliver vist i biograferne, fortsat er af amerikansk oprindelse.","the first thing to be said about media 2007 is that the programme is as urgently needed as ever it was, for european films are still outnumbered in europe, with an average of 70% of the films shown in our cinemas still being of american origin.",Word Order Swapping,"media 2007 er et program, som der er større behov for end nogensinde før, for europæiske film er stadigvæk i mindretal i europa, hvor gennemsnitligt 70 % af de film, der bliver vist i biograferne, fortsat af er amerikansk oprindelse. ","(0.99, 0.95)",0.9305502028390324,0.9997,1.0,0.9696969696969696,0.984615379616568,0.9230769230769232,0.9,0.9113924000640924,1.0,0.9696969696969696,0.984615379616568,0.99,0.95,da
"hr. formand, fru kommissær, jeg vil også lykønske fru hieronymi med hendes betænkning, som er af høj kvalitet, og fordi hun har indarbejdet størstedelen af udtalelserne og bemærkningerne fra udvalget om industri, forskning og energi i betænkningen.",". mr president, commissioner, i too would like to congratulate mrs hieronymi on the quality of her report and to thank her for having integrated the greater part of the opinions and comments of the committee on industry, research and energy.",Word Duplication,"hr . formand, fru kommissær, jeg vil også lykønske fru hieronymi med hendes betænkning, som er af høj kvalitet, og fordi hun har indarbejdet størstedelen af udtalelserne og bemærkningerne fra udvalget om om industri, forskning og energi i betænkningen.","(1.00, 1.00)",0.9590619584781224,0.9977,1.0,1.0,0.999999995,1.0,0.972972972972973,0.986301364863952,1.0,1.0,0.999999995,1.0,1.0,da
et andet følsomt emne er finansieringen. vi må afhjælpe den kroniske mangel på kapital i sektoren ved at give bedre adgang til kreditfaciliteter for den audiovisuelle industri og give små og mellemstore virksomheder mulighed for at benytte særlige finansieringstjenester.,another sensitive issue is funding: we have to remedy the chronic undercapitalisation of the sector by providing better access to credit facilities for the audiovisual industry and enabling small and medium-sized enterprises to benefit from special financial services.,Random Word Addition,et andet følsomt emne er finansieringen . vi må afhjælpe den kroniske mangel på kapital i drop sektoren ved at give bedre adgang til kreditfaciliteter for den audiovisuelle industri og give små og mellemstore virksomheder mulighed for at benytte særlige finansieringstjenester.,"(0.99, 0.95)",0.9370011451812968,0.9975,1.0,0.9714285714285714,0.9855072413778618,0.9736842105263158,0.9487179487179488,0.9610389560398044,1.0,0.9714285714285714,0.9855072413778618,0.99,0.95,da
"vi har brug for alle. vi har brug for meget udbredte sprog og store lande samt mindre udbredte sprog og små lande, fordi der i alt dette ikke er noget, der hedder stort og vigtigt og småt og ubetydeligt.","we need everyone; we need widely spoken languages and large countries, lesser spoken languages and small countries, because there is no such thing as the large, and important, and the small, and unimportant, in all of this.",Negation Removal,"vi har brug for alle . vi har brug for meget udbredte sprog og store lande samt mindre udbredte sprog og små lande, fordi der i alt dette er noget, der hedder stort og vigtigt og småt og ubetydeligt.","(0.95, 0.95)",0.9391156189585852,0.979,0.9642857142857144,1.0,0.9818181768198349,0.9393939393939394,0.96875,0.9538461488473374,0.9642857142857144,1.0,0.9818181768198349,0.95,0.95,da
"hvis disse bestemmelser havde været på plads for to år siden, kunne eksporten af den såkaldte ""spøgelsesflåde"" - faldefærdige amerikanske marineskibe fyldt med pcb'er, der sejlede fra usa til det forenede kongerige - være blevet stoppet på et juridisk grundlag.","if this provision had been in place two years ago, the export of the so-called ‘ghost fleet’ – dilapidated us navy ships full of pcbs sailing from the us to the uk – could have been stopped on legal grounds.",Random Word Addition,"hvis disse bestemmelser havde været på plads for to år siden, kunne eksporten af hingst den såkaldte ""spøgelsesflåde"" - faldefærdige amerikanske marineskibe fyldt med pcb'er, der sejlede fra usa til det forenede kongerige - være blevet stoppet på et juridisk grundlag.","(0.99, 0.95)",0.9427781070492712,0.9977,1.0,0.9743589743589745,0.9870129820138304,0.9743589743589745,0.95,0.9620253114564974,1.0,0.9743589743589745,0.9870129820138304,0.99,0.95,da
"- hr. formand, mine damer og herrer, det er en gammel og velkendt kendsgerning, at affald bliver eksporteret til lande, hvor man på grund af økonomisk eller politisk afhængighed blot indsamler og faktisk ikke bortskaffer resterne af det, rigere samfund konsumerer.","– mr president, ladies and gentlemen, it is a well-known and long-established fact that waste is exported to countries where, because of their economic or political dependence, they merely collect rather than actually dispose of the leftovers from what richer societies consume.",Negation Removal,"- hr . formand, mine damer og herrer, det er en gammel og velkendt kendsgerning, at affald bliver eksporteret til lande, hvor man på grund af økonomisk eller politisk afhængighed blot indsamler og faktisk bortskaffer resterne af det, rigere samfund konsumerer.","(0.95, 0.99)",0.945736483174624,0.9812,0.9736842105263158,1.0,0.9866666616675556,0.95,0.9743589743589745,0.9620253114564974,0.9736842105263158,1.0,0.9866666616675556,0.95,0.99,da
"når alt kommer til alt, vil denne forordning, hvis den fælles holdning om det dobbelte retsgrundlag fastholdes, alligevel ende med at have et enkelt retsgrundlag baseret på artikel 175, efter at ef-domstolen har undersøgt den og omstødt det sekundære retsgrundlag.","the bottom line is that, if the common position on the dual legal base is maintained, this regulation will end up with a single article 175 legal base after the ecj has examined it and struck down the subordinate legal base, article 95.",Word Order Swapping,"når alt kommer til alt, vil denne forordning, hvis den fælles holdning om det dobbelte retsgrundlag fastholdes, alligevel ende med at have et retsgrundlag enkelt baseret på artikel 175, efter at ef-domstolen har undersøgt den og omstødt det sekundære retsgrundlag. ","(0.98, 0.95)",0.9289020927995748,0.9996,1.0,0.9722222222222222,0.9859154879587384,0.9230769230769232,0.9,0.9113924000640924,0.9714285714285714,0.9444444444444444,0.9577464738742314,0.98,0.95,da
"det ville da være særdeles mærkværdigt, hvis vi i morgen under afstemningen først viser, at vi går ind for en sammenhængende måde at gribe affaldstransport an på, mens vi i overmorgen skyder denne ensartede fremgangsmåde sønder og sammen.","it would be very strange indeed if during tomorrow’s vote, we first demonstrated our allegiance to a more coherent approach to waste shipments, only to shoot this uniform approach to tatters the next day.",Word Duplication,"det ville ville da være særdeles mærkværdigt, hvis vi i morgen under afstemningen først viser, at vi går ind for en sammenhængende måde at gribe affaldstransport an på, mens vi i overmorgen skyder denne ensartede fremgangsmåde sønder og sammen.","(1.00, 1.00)",0.96345168182133,0.9976,1.0,1.0,0.999999995,1.0,0.972972972972973,0.986301364863952,1.0,1.0,0.999999995,1.0,1.0,da
"sverige er ét ud af kun tre lande, der har tilladt borgere fra de nye medlemsstater at arbejde inden for landets grænser næsten umiddelbart efter de nye medlemsstaters tiltrædelse, uden at man i denne forbindelse har indført overgangsforanstaltninger.","sweden is one of only three countries to have allowed citizens of the new member states to work within its territory almost immediately after the latter joined the european union, without imposing any transitional measures.",Letter Order Swapping,"sverige er ét ud af kun tre lande, der har tilladt borgere fra de nye medlemsstater at arbejde inden for landets grænser næsten umiddelbart efter de nye medlemsstatesr tiltrædelse, uden at man i denne forbindelse har indført overgangsforanstaltninger.","(1.00, 1.00)",0.935369573102062,0.9755,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9705882352941176,0.9705882352941176,0.9705882302941176,1.0,1.0,da
"- hr. formand, hr. kommissær, kære kolleger, rumænien og bulgarien har i det forløbne år atter taget nødvendige og vigtige skridt. ikke desto mindre er aktionslisten for de to lande betydelig, og tiden indtil den 1. januar 2007 er begrænset.","– mr president, commissioner, ladies and gentlemen, although last year, romania and bulgaria once again took the necessary and important steps, there is a great deal left to be done by both countries in the short time that remains, namely until 1 january 2007.",Negation Removal,"- hr . formand, hr . kommissær, kære kolleger, rumænien og bulgarien har i det forløbne år atter taget nødvendige og vigtige skridt . desto mindre er aktionslisten for de to lande betydelig, og tiden indtil den 1. januar 2007 er begrænset.","(0.99, 0.95)",0.945736483174624,0.9812,0.9722222222222222,1.0,0.9859154879587384,0.9487179487179488,0.9736842105263158,0.9610389560398044,0.9722222222222222,1.0,0.9859154879587384,0.99,0.95,da
"jeg tror, at presset for at forbedre demokratiet, menneskerettighederne, retsvæsenet og den offentlige forvaltning og for at oprette en velfungerende markedsøkonomi er stærkest, før forhandlingerne om medlemskab er begyndt, og derefter inden landet bliver optaget som medlem.","i believe that the pressure to improve democracy, human rights, the judicial system and public administration and to set up a functioning market economy is strongest, on the one hand, before membership negotiations have begun and, on the other, before the country has been accepted as a member.",Word Duplication,"jeg tror, at presset for at forbedre demokratiet, menneskerettighederne, retsvæsenet og den offentlige forvaltning og for at oprette oprette en velfungerende markedsøkonomi er stærkest, før forhandlingerne om medlemskab er begyndt, og derefter inden landet bliver optaget som medlem.","(1.00, 1.00)",0.958079976522601,0.9976,1.0,1.0,0.999999995,1.0,0.9722222222222222,0.9859154879587384,1.0,1.0,0.999999995,1.0,1.0,da
de sidste måneder inden de to landes tiltrædelse af eu vil give dem mulighed for at komme med i eu uden at blive eu's nummer sjok og vil give os de nødvendige forsigtighedsgarantier for en bevidst og ligeværdig optagelse.,"the months remaining before the accession of these two countries to the union will give them the chance of joining europe without being at the bottom of the class, and will allow us to have the necessary and prudential assurances that accession will occur with full consciousness and on an equal footing.",Word Order Swapping,de sidste måneder inden de to tiltrædelse landes af eu vil give dem mulighed for at komme med i eu uden at blive eu's nummer sjok og vil give os de nødvendige forsigtighedsgarantier for en bevidst og ligeværdig optagelse. ,"(0.98, 0.95)",0.9214438554340222,0.9995,1.0,0.96875,0.984126979128244,0.918918918918919,0.8947368421052632,0.9066666616675556,0.967741935483871,0.9375,0.952380947382212,0.98,0.95,da
"jeg er helt enig i, at det langsigtede perspektiv må være, at israel arbejder i fredelig sameksistens med alle nabolandene, først og fremmest med en palæstinensisk stat som angivet i køreplanen, men også med alle de øvrige nabolande.",". i completely agree that the long-term perspective has to be one where israel can work in peace with all its neighbours: above all with a palestinian state, as set out in the roadmap, but also with all its other neighbours.",Word Duplication,"jeg er helt enig i, at det langsigtede perspektiv må være, at israel arbejder i fredelig sameksistens med alle nabolandene, først og fremmest med en palæstinensisk stat som angivet i køreplanen køreplanen, men også med alle de øvrige nabolande.","(0.99, 0.99)",0.958079976522601,0.9976,1.0,0.9705882352941176,0.9850746218667856,0.9722222222222222,0.945945945945946,0.9589041045899794,1.0,0.9705882352941176,0.9850746218667856,0.99,0.99,da
"mit spørgsmål er, om man fortsat har planer om at gennemføre en særskilt konference under kommissionen eller de europæiske institutioner om energiproblematikken, og for det andet, om de også specifikt beskæftiger dem med mindretalsspørgsmålene især i georgien, aserbajdsjan og armenien?","what i would like to know is whether the commission or the european institutions are still planning to hold a conference devoted specifically to the energy problems, and, secondly, whether you are giving specific attention to the issues relating to minorities, particularly in georgia, azerbaijan and armenia?",Letter Removal,"mit spørgsmål er, om man fortsat har planer om at gennemføre en særskilt konference under kommissionen eller de europæiske institutioner om energiproblematikken, og for det andet, om de også specifikt beskæftiger dem med mndretalsspørgsmålene især i georgien, aserbajdsjan og armenien?","(0.99, 0.95)",0.9414356817218076,0.9777,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.99,0.95,da
